date,home_team,away_team,country,country_full_home,country_full_away,neutral,rank_diff,point_diff,point_increase_home,point_increase_away,score_diff,home_won,lati_cn_home,long_cn_home,lati_cn_away,long_cn_away,rest_days
2013-03-22,San Marino,England,San Marino,San Marino,England,0,195.0,-1170.0,-1.0,14.0,-8.0,-1,0.0,0.0,8.413139999999999,13.632077,14.0
2013-03-22,Scotland,Wales,Scotland,Scotland,Wales,0,-5.0,10.0,-10.0,-2.0,-1.0,-1,0.0,0.0,4.359999999999999,0.4189000000000002,14.0
2013-03-22,Slovakia,Lithuania,Slovakia,Slovakia,Lithuania,0,-60.0,287.0,-15.0,0.0,0.0,0,0.0,0.0,6.500411999999997,4.182250999999997,14.0
2013-03-22,Slovenia,Iceland,Slovenia,Slovenia,Iceland,0,-36.0,175.0,-6.0,22.0,-1.0,-1,0.0,0.0,18.811809999999998,34.016298000000006,14.0
2013-03-22,Spain,Finland,Spain,Spain,Finland,0,-86.0,1187.0,20.0,9.0,0.0,0,0.0,0.0,21.460443,29.497371,14.0
2013-03-22,Sweden,Republic of Ireland,Sweden,Sweden,Republic of Ireland,0,-19.0,222.0,-14.0,-7.0,0.0,0,0.0,0.0,6.715251000000002,26.887391,14.0
2013-03-22,Tahiti,Solomon Islands,French Polynesia,Tahiti,Solomon Islands,1,-9.0,49.0,0.0,0.0,2.0,1,0.0288420000000009,0.0191569999999785,8.034032000000002,309.563037,14.0
2013-03-22,Uruguay,Paraguay,Uruguay,Uruguay,Paraguay,0,-22.0,310.0,0.0,-41.0,0.0,0,0.0,0.0,9.080276,2.6779969999999977,14.0
2013-03-23,Burkina Faso,Niger,Burkina Faso,Burkina Faso,Niger,0,-43.0,199.0,17.0,15.0,4.0,1,0.0,0.0,5.369456,9.643259,14.0
2013-03-23,Cameroon,Togo,Cameroon,Cameroon,Togo,0,12.0,-47.0,-11.0,6.0,1.0,1,0.0,0.0,1.2498209999999998,11.52994,14.0
2013-03-23,Congo,Gabon,Congo,Congo,Gabon,0,26.0,-120.0,-30.0,0.0,1.0,1,0.0,0.0,0.575668,4.218215000000001,14.0
2013-03-23,Cyprus,Switzerland,Cyprus,Cyprus,Switzerland,0,119.0,-794.0,-7.0,26.0,0.0,0,0.0,0.0,11.691775,25.202347,14.0
2013-03-23,Namibia,Malawi,Namibia,Namibia,Malawi,0,10.0,-49.0,-7.0,6.0,-1.0,-1,0.0,0.0,9.703332,15.811114999999996,14.0
2013-03-23,Nigeria,Kenya,Nigeria,Nigeria,Kenya,0,-96.0,528.0,28.0,-17.0,0.0,0,0.0,0.0,9.105558,29.230916,14.0
2013-03-23,Senegal,Angola,Guinea,Senegal,Angola,1,-13.0,53.0,8.0,0.0,0.0,0,4.551814,4.755717000000001,21.148279,27.570532,14.0
2013-03-23,South Africa,Central African Republic,South Africa,South Africa,Central African Republic,0,8.0,-50.0,6.0,0.0,2.0,1,0.0,0.0,37.170593,1.9980619999999971,14.0
2013-03-23,Tunisia,Sierra Leone,Tunisia,Tunisia,Sierra Leone,0,-19.0,102.0,7.0,0.0,1.0,1,0.0,0.0,25.426362,21.317388,14.0
2013-03-24,Ethiopia,Botswana,Ethiopia,Ethiopia,Botswana,0,-10.0,47.0,4.0,6.0,1.0,1,0.0,0.0,31.473474,15.804807000000004,14.0
2013-03-24,Ghana,Sudan,Ghana,Ghana,Sudan,0,-107.0,642.0,18.0,-102.0,4.0,1,0.0,0.0,4.91628,31.24083,14.0
2013-03-24,Lesotho,Zambia,Lesotho,Lesotho,Zambia,0,130.0,-522.0,0.0,52.0,0.0,0,0.0,0.0,16.476091000000004,0.3842759999999998,14.0
2013-03-24,Liberia,Uganda,Liberia,Liberia,Uganda,0,33.0,-162.0,-15.0,3.0,2.0,1,0.0,0.0,5.054722,41.719774,14.0
2013-03-24,Mozambique,Guinea,Mozambique,Mozambique,Guinea,0,35.0,-168.0,11.0,7.0,0.0,0,0.0,0.0,28.611282,45.226207,14.0
2013-03-24,Rwanda,Mali,Rwanda,Rwanda,Mali,0,108.0,-587.0,-18.0,2.0,-1.0,-1,0.0,0.0,19.51097,33.870054,14.0
2013-03-24,Tanzania,Morocco,Tanzania,Tanzania,Morocco,0,42.0,-212.0,5.0,-6.0,2.0,1,0.0,0.0,38.16073,41.981442,14.0
2013-03-26,Algeria,Benin,Algeria,Algeria,Benin,0,-52.0,298.0,-3.0,40.0,2.0,1,0.0,0.0,18.726196,0.6562080000000001,14.0
2013-03-26,Armenia,Czech Republic,Armenia,Armenia,Czech Republic,0,57.0,-378.0,-31.0,12.0,-3.0,-1,0.0,0.0,9.748393,29.565227,14.0
2013-03-26,Australia,Oman,Australia,Australia,Oman,0,-66.0,305.0,-15.0,-9.0,0.0,0,0.0,0.0,46.786981,77.851881,14.0
2013-03-26,Azerbaijan,Portugal,Azerbaijan,Azerbaijan,Portugal,0,109.0,-847.0,3.0,4.0,-2.0,-1,0.0,0.0,0.7432329999999965,55.801381,14.0
2013-03-26,Belgium,North Macedonia,Belgium,Belgium,North Macedonia,0,-45.0,386.0,28.0,11.0,1.0,1,0.0,0.0,8.895286999999996,17.275364,14.0
2013-03-26,Bolivia,Argentina,Bolivia,Bolivia,Argentina,0,34.0,-668.0,34.0,28.0,0.0,0,0.0,0.0,22.125943,0.0280190000000004,14.0
2013-03-26,Chile,Uruguay,Chile,Chile,Uruguay,0,6.0,-121.0,14.0,0.0,2.0,1,0.0,0.0,3.1523680000000027,15.777133999999997,14.0
2013-03-26,Costa Rica,Jamaica,Costa Rica,Costa Rica,Jamaica,0,-1.0,1.0,0.0,6.0,2.0,1,0.0,0.0,8.360663999999998,6.455920000000006,14.0
2013-03-26,Denmark,Bulgaria,Denmark,Denmark,Bulgaria,0,-21.0,199.0,-11.0,25.0,0.0,0,0.0,0.0,13.530037,15.984045,14.0
2013-03-26,Ecuador,Paraguay,Ecuador,Ecuador,Paraguay,0,-27.0,397.0,38.0,-41.0,3.0,1,0.0,0.0,21.611264,19.739574000000005,14.0
2013-03-26,Egypt,Zimbabwe,Egypt,Egypt,Zimbabwe,0,-25.0,117.0,-12.0,2.0,1.0,1,0.0,0.0,45.835991,1.647641,14.0
2013-03-26,Estonia,Andorra,Estonia,Estonia,Andorra,0,-115.0,397.0,-18.0,0.0,2.0,1,0.0,0.0,16.049027000000002,23.412053,14.0
2013-03-26,France,Spain,France,France,Spain,0,16.0,-689.0,-8.0,20.0,-1.0,-1,0.0,0.0,5.763970999999998,5.962969,4.0
2013-03-26,Germany,Kazakhstan,Germany,Germany,Kazakhstan,0,-137.0,1261.0,36.0,-4.0,3.0,1,0.0,0.0,3.1461180000000013,56.47215799999999,14.0
2013-03-26,Republic of Ireland,Austria,Republic of Ireland,Republic of Ireland,Austria,0,-39.0,174.0,-7.0,-17.0,0.0,0,0.0,0.0,5.896678999999999,22.793962,14.0
2013-03-26,Jordan,Japan,Jordan,Jordan,Japan,0,64.0,-417.0,8.0,32.0,1.0,1,0.0,0.0,5.619660000000003,102.01451,14.0
2013-03-26,Malta,Italy,Malta,Malta,Italy,0,142.0,-1007.0,-7.0,16.0,-2.0,-1,0.0,0.0,5.934443999999999,1.8080359999999995,14.0
2013-03-26,Montenegro,England,Montenegro,Montenegro,England,0,24.0,-384.0,34.0,14.0,0.0,0,0.0,0.0,9.646822,20.54869,14.0
2013-03-26,Netherlands,Romania,Netherlands,Netherlands,Romania,0,-23.0,338.0,-2.0,24.0,4.0,1,0.0,0.0,6.189471999999995,19.675494,4.0
2013-03-26,New Caledonia,Tahiti,New Caledonia,New Caledonia,Tahiti,0,-35.0,121.0,0.0,0.0,1.0,1,0.0,0.0,3.2534050000000008,315.044042,14.0
2013-03-26,Northern Ireland,Israel,Northern Ireland,Northern Ireland,Israel,0,23.0,-118.0,13.0,-10.0,-2.0,-1,0.0,0.0,23.741649,41.343912,14.0
2013-03-26,Panama,Honduras,Panama,Panama,Honduras,0,-8.0,32.0,12.0,11.0,2.0,1,0.0,0.0,6.662018,5.459778,14.0
2013-03-26,Poland,San Marino,Poland,Poland,San Marino,0,-138.0,525.0,1.0,-1.0,5.0,1,0.0,0.0,7.977077999999999,6.687359000000001,4.0
2013-03-26,Serbia,Scotland,Serbia,Serbia,Scotland,0,-31.0,156.0,-11.0,-10.0,2.0,1,0.0,0.0,12.474179,25.208459,14.0
2013-03-26,Solomon Islands,New Zealand,Solomon Islands,Solomon Islands,New Zealand,0,59.0,-253.0,0.0,29.0,-2.0,-1,0.0,0.0,31.254847,14.729777000000013,14.0
2013-03-26,Turkey,Hungary,Turkey,Turkey,Hungary,0,13.0,-136.0,0.0,24.0,0.0,0,0.0,0.0,8.198749,15.740018,14.0
2013-03-26,Ukraine,Moldova,Ukraine,Ukraine,Moldova,0,-83.0,366.0,1.0,4.0,1.0,1,0.0,0.0,0.9678019999999988,2.7956949999999985,14.0
2013-03-26,Uzbekistan,Lebanon,Uzbekistan,Uzbekistan,Lebanon,0,-71.0,302.0,-21.0,-7.0,1.0,1,0.0,0.0,7.522770000000001,28.722977,14.0
2013-03-26,Venezuela,Colombia,Venezuela,Venezuela,Colombia,0,37.0,-537.0,23.0,30.0,1.0,1,0.0,0.0,1.852882,7.707602999999992,14.0
2013-03-26,Wales,Croatia,Wales,Wales,Croatia,0,62.0,-589.0,-2.0,21.0,-1.0,-1,0.0,0.0,7.030699999999996,18.9837,14.0
2013-06-04,Jamaica,Mexico,Jamaica,Jamaica,Mexico,0,37.0,-374.0,7.0,-26.0,-1.0,-1,0.0,0.0,5.524920000000002,25.25527600000001,14.0
2013-06-04,Japan,Australia,Japan,Japan,Australia,0,-17.0,149.0,0.0,0.0,0.0,0,0.0,0.0,61.47922200000001,4.477788000000004,14.0
2013-06-04,Oman,Iraq,Oman,Oman,Iraq,0,5.0,-47.0,0.0,-5.0,1.0,1,0.0,0.0,11.710608,12.243963999999998,14.0
2013-06-05,Kenya,Nigeria,Kenya,Kenya,Nigeria,0,94.0,-514.0,0.0,23.0,-1.0,-1,0.0,0.0,9.105558,29.230916,14.0
2013-06-05,Malawi,Namibia,Malawi,Malawi,Namibia,0,-16.0,66.0,0.0,0.0,0.0,0,0.0,0.0,9.703332,15.811114999999996,14.0
2013-06-07,Albania,Norway,Albania,Albania,Norway,0,9.0,-104.0,50.0,34.0,0.0,0,0.0,0.0,19.318692,11.699384999999998,14.0
2013-06-07,Argentina,Colombia,Argentina,Argentina,Colombia,0,-4.0,164.0,-9.0,-31.0,0.0,0,0.0,0.0,42.986965,10.680660999999994,14.0
2013-06-07,Armenia,Malta,Armenia,Armenia,Malta,0,-67.0,260.0,-13.0,-5.0,-1.0,-1,0.0,0.0,4.131602999999998,30.662773,14.0
2013-06-07,Austria,Sweden,Austria,Austria,Sweden,0,49.0,-361.0,-3.0,-8.0,1.0,1,0.0,0.0,12.61193,4.093429,14.0
2013-06-07,Azerbaijan,Luxembourg,Azerbaijan,Azerbaijan,Luxembourg,0,-27.0,105.0,15.0,4.0,0.0,0,0.0,0.0,9.672168,41.447344,14.0
2013-06-07,Belgium,Serbia,Belgium,Belgium,Serbia,0,-24.0,312.0,82.0,64.0,1.0,1,0.0,0.0,6.4873660000000015,16.535923,14.0
2013-06-07,Bolivia,Venezuela,Bolivia,Bolivia,Venezuela,0,16.0,-134.0,41.0,9.0,0.0,0,0.0,0.0,22.713904,3.001077000000002,14.0
2013-06-07,Costa Rica,Honduras,Costa Rica,Costa Rica,Honduras,0,-4.0,35.0,1.0,-5.0,1.0,1,0.0,0.0,5.451082,2.488477000000003,14.0
2013-06-07,Croatia,Scotland,Croatia,Croatia,Scotland,0,-70.0,741.0,31.0,22.0,-1.0,-1,0.0,0.0,11.390699999999995,19.4026,14.0
2013-06-07,Czech Republic,Italy,Czech Republic,Czech Republic,Italy,0,16.0,-244.0,24.0,-20.0,0.0,0,0.0,0.0,7.945551999999999,2.9055820000000008,14.0
2013-06-07,Finland,Belarus,Finland,Finland,Belarus,0,17.0,-64.0,-2.0,4.0,1.0,1,0.0,0.0,8.214303000000001,2.2052380000000014,14.0
2013-06-07,Iceland,Slovenia,Iceland,Iceland,Slovenia,0,6.0,-27.0,72.0,8.0,-2.0,-1,0.0,0.0,18.811809999999998,34.016298000000006,14.0
2013-06-07,Republic of Ireland,Faroe Islands,Republic of Ireland,Republic of Ireland,Faroe Islands,0,-121.0,521.0,-3.0,-5.0,3.0,1,0.0,0.0,8.479725000000002,1.332084,14.0
2013-06-07,Latvia,Bosnia and Herzegovina,Latvia,Latvia,Bosnia and Herzegovina,0,104.0,-721.0,-35.0,112.0,-5.0,-1,0.0,0.0,12.963749,6.924113000000002,14.0
2013-06-07,Liechtenstein,Slovakia,Liechtenstein,Liechtenstein,Slovakia,0,102.0,-420.0,-37.0,2.0,0.0,0,0.0,0.0,1.5030260000000055,10.143651000000002,14.0
2013-06-07,Lithuania,Greece,Lithuania,Lithuania,Greece,0,89.0,-676.0,14.0,20.0,-1.0,-1,0.0,0.0,16.09523,2.056963,14.0
2013-06-07,Moldova,Poland,Moldova,Moldova,Poland,0,69.0,-287.0,16.0,-12.0,0.0,0,0.0,0.0,4.507807,9.224749,14.0
2013-06-07,Montenegro,Ukraine,Montenegro,Montenegro,Ukraine,0,-14.0,154.0,52.0,12.0,-4.0,-1,0.0,0.0,5.670755,11.79119,14.0
2013-06-07,Panama,Mexico,Panama,Panama,Mexico,0,26.0,-279.0,-14.0,-17.0,0.0,0,0.0,0.0,15.09652,21.770657,14.0
2013-06-07,Paraguay,Chile,Paraguay,Paraguay,Chile,0,19.0,-201.0,6.0,-6.0,-1.0,-1,0.0,0.0,12.232644000000004,13.099137,14.0
2013-06-07,Peru,Ecuador,Peru,Peru,Ecuador,0,20.0,-275.0,38.0,8.0,1.0,1,0.0,0.0,7.358727999999999,3.168254000000005,14.0
2013-06-07,Portugal,Russia,Portugal,Portugal,Russia,0,-5.0,78.0,-26.0,7.0,1.0,1,0.0,0.0,22.124137999999995,113.54321,14.0
2013-06-07,Sudan,Ghana,Sudan,Sudan,Ghana,0,114.0,-663.0,0.0,13.0,-2.0,-1,0.0,0.0,4.91628,31.24083,14.0
2013-06-08,Angola,Senegal,Angola,Angola,Senegal,0,-8.0,40.0,5.0,-97.0,0.0,0,0.0,0.0,25.700093000000003,32.326249000000004,14.0
2013-06-08,Botswana,Ethiopia,Botswana,Botswana,Ethiopia,0,21.0,-83.0,-12.0,0.0,3.0,1,0.0,0.0,31.473474,15.804807000000004,14.0
2013-06-08,Central African Republic,South Africa,Cameroon,Central African Republic,South Africa,1,-1.0,1.0,15.0,1.0,-3.0,-1,0.7586110000000001,8.584722000000001,37.929204,10.582783999999998,14.0
2013-06-08,Gabon,Congo,Gabon,Gabon,Congo,0,2.0,-8.0,-6.0,-7.0,0.0,0,0.0,0.0,0.575668,4.218215000000001,14.0
2013-06-08,Morocco,Tanzania,Morocco,Morocco,Tanzania,0,-32.0,146.0,-3.0,11.0,1.0,1,0.0,0.0,38.16073,41.981442,14.0
2013-06-08,Sierra Leone,Tunisia,Sierra Leone,Sierra Leone,Tunisia,0,28.0,-155.0,-20.0,5.0,0.0,0,0.0,0.0,25.426362,21.317388,14.0
2013-06-08,Switzerland,Cyprus,Switzerland,Switzerland,Cyprus,0,-108.0,741.0,43.0,7.0,1.0,1,0.0,0.0,11.691775,25.202347,14.0
2013-06-08,Uganda,Liberia,Uganda,Uganda,Liberia,0,-7.0,45.0,-12.0,22.0,1.0,1,0.0,0.0,5.054722,41.719774,14.0
2013-06-08,Zambia,Lesotho,Zambia,Zambia,Lesotho,0,-104.0,446.0,-26.0,2.0,4.0,1,0.0,0.0,16.476091000000004,0.3842759999999998,14.0
2013-06-09,Benin,Algeria,Benin,Benin,Algeria,0,80.0,-429.0,-73.0,2.0,-2.0,-1,0.0,0.0,18.726196,0.6562080000000001,14.0
2013-06-09,Guinea,Mozambique,Guinea,Guinea,Mozambique,0,-18.0,89.0,-42.0,20.0,5.0,1,0.0,0.0,28.611282,45.226207,14.0
2013-06-09,Mali,Rwanda,Mali,Mali,Rwanda,0,-112.0,645.0,43.0,5.0,0.0,0,0.0,0.0,19.51097,33.870054,14.0
2013-06-09,Niger,Burkina Faso,Niger,Niger,Burkina Faso,0,56.0,-269.0,-37.0,7.0,-1.0,-1,0.0,0.0,5.369456,9.643259,14.0
2013-06-09,Togo,Cameroon,Togo,Togo,Cameroon,0,8.0,-34.0,13.0,-16.0,-3.0,-1,0.0,0.0,1.2498209999999998,11.52994,14.0
2013-06-09,Zimbabwe,Egypt,Zimbabwe,Zimbabwe,Egypt,0,31.0,-141.0,20.0,-21.0,-2.0,-1,0.0,0.0,45.835991,1.647641,14.0
2013-06-11,Australia,Jordan,Australia,Australia,Jordan,0,-28.0,147.0,-5.0,10.0,4.0,1,0.0,0.0,55.859562,97.536722,14.0
2013-06-11,Belarus,Finland,Belarus,Belarus,Finland,0,-17.0,64.0,4.0,-2.0,0.0,0,0.0,0.0,8.214303000000001,2.2052380000000014,14.0
2013-06-11,Chile,Bolivia,Chile,Chile,Bolivia,0,-28.0,263.0,-6.0,41.0,2.0,1,0.0,0.0,19.384993,7.954315999999999,14.0
2013-06-11,Colombia,Peru,Colombia,Colombia,Peru,0,-23.0,332.0,-31.0,38.0,2.0,1,0.0,0.0,13.760835,0.7178190000000058,14.0
2013-06-11,Denmark,Armenia,Denmark,Denmark,Armenia,0,-69.0,482.0,-10.0,-13.0,-4.0,-1,0.0,0.0,16.194820999999997,35.536404000000005,14.0
2013-06-11,Ecuador,Argentina,Ecuador,Ecuador,Argentina,0,7.0,-221.0,8.0,-9.0,0.0,0,0.0,0.0,36.584858,14.566734000000004,14.0
2013-06-11,Honduras,Jamaica,Honduras,Honduras,Jamaica,0,3.0,-20.0,-5.0,31.0,2.0,1,0.0,0.0,2.9095819999999986,8.94439700000001,14.0
2013-06-11,Iraq,Japan,Qatar,Iraq,Japan,1,66.0,-395.0,-21.0,-8.0,-1.0,-1,7.868365000000001,7.504593,10.849998000000005,87.06904,14.0
2013-06-11,Mexico,Costa Rica,Mexico,Mexico,Costa Rica,0,-31.0,311.0,-17.0,1.0,0.0,0,0.0,0.0,13.885584,18.799356000000003,14.0
2013-06-11,Sweden,Faroe Islands,Sweden,Sweden,Faroe Islands,0,-135.0,692.0,-8.0,-5.0,2.0,1,0.0,0.0,1.764474,25.555307,14.0
2013-06-11,Venezuela,Uruguay,Venezuela,Venezuela,Uruguay,0,18.0,-201.0,9.0,-19.0,-1.0,-1,0.0,0.0,38.946529,10.823895,14.0
2013-06-12,Malawi,Kenya,Malawi,Malawi,Kenya,0,-14.0,49.0,-6.0,2.0,0.0,0,0.0,0.0,13.230749,3.604668000000004,7.0
2013-06-12,Namibia,Nigeria,Namibia,Namibia,Nigeria,0,89.0,-504.0,24.0,5.0,0.0,0,0.0,0.0,32.039639,9.815133,14.0
2013-06-14,Libya,Togo,Libya,Libya,Togo,0,-4.0,15.0,-26.0,13.0,2.0,1,0.0,0.0,17.715557,16.403549,14.0
2013-06-15,Botswana,Central African Republic,Botswana,Botswana,Central African Republic,0,68.0,-298.0,-12.0,15.0,1.0,1,0.0,0.0,28.939585,3.745421999999998,7.0
2013-06-15,Congo,Burkina Faso,Congo,Congo,Burkina Faso,0,29.0,-142.0,-7.0,7.0,-1.0,-1,0.0,0.0,12.466354,17.389252,14.0
2013-06-15,Gabon,Niger,Gabon,Gabon,Niger,0,-25.0,119.0,-6.0,-37.0,3.0,1,0.0,0.0,18.411478,3.527778,7.0
2013-06-15,Morocco,Gambia,Morocco,Morocco,Gambia,0,-85.0,325.0,-3.0,-49.0,2.0,1,0.0,0.0,18.34852,8.217519,7.0
2013-06-15,Uganda,Angola,Uganda,Uganda,Angola,0,2.0,-5.0,-12.0,5.0,1.0,1,0.0,0.0,12.576025,14.416388,7.0
2013-06-15,Zambia,Sudan,Zambia,Zambia,Sudan,0,-86.0,378.0,-26.0,0.0,0.0,0,0.0,0.0,25.996704,2.3683039999999984,7.0
2013-06-16,Equatorial Guinea,Tunisia,Equatorial Guinea,Equatorial Guinea,Tunisia,0,22.0,-129.0,-12.0,5.0,0.0,0,0.0,0.0,32.236116,0.7303959999999989,14.0
2013-06-16,Ethiopia,South Africa,Ethiopia,Ethiopia,South Africa,0,46.0,-214.0,0.0,1.0,1.0,1,0.0,0.0,39.704482,17.552167000000004,14.0
2013-06-16,Guinea,Zimbabwe,Guinea,Guinea,Zimbabwe,0,-17.0,88.0,-42.0,20.0,2.0,1,0.0,0.0,28.961025,38.851502,7.0
2013-06-16,Lesotho,Ghana,Lesotho,Lesotho,Ghana,0,132.0,-731.0,2.0,13.0,-2.0,-1,0.0,0.0,37.556515000000005,29.256802,14.0
2013-06-16,Liberia,Senegal,Liberia,Liberia,Senegal,0,1.0,-10.0,22.0,-97.0,-2.0,-1,0.0,0.0,8.069346,5.022863000000001,14.0
2013-06-16,Mali,Benin,Mali,Mali,Benin,0,-92.0,561.0,43.0,-73.0,0.0,0,0.0,0.0,8.263002000000002,6.312,7.0
2013-06-16,Mozambique,Egypt,Mozambique,Mozambique,Egypt,0,32.0,-142.0,20.0,-21.0,-1.0,-1,0.0,0.0,45.486248,4.727063999999999,14.0
2013-06-16,Rwanda,Algeria,Rwanda,Rwanda,Algeria,0,100.0,-513.0,5.0,2.0,-1.0,-1,0.0,0.0,29.974164,28.214262,14.0
2013-06-18,Australia,Iraq,Australia,Australia,Iraq,0,-51.0,249.0,-5.0,-21.0,1.0,1,0.0,0.0,58.497589000000005,90.095845,7.0
2013-06-18,Costa Rica,Panama,Costa Rica,Costa Rica,Panama,0,5.0,-32.0,1.0,-14.0,2.0,1,0.0,0.0,1.2109360000000002,2.971300999999997,11.0
2013-06-18,Jordan,Oman,Jordan,Jordan,Oman,0,-26.0,121.0,10.0,7.0,1.0,1,0.0,0.0,9.072581,19.684841,14.0
2013-06-18,Uzbekistan,Qatar,Uzbekistan,Uzbekistan,Qatar,0,-46.0,212.0,29.0,-7.0,4.0,1,0.0,0.0,16.022665,13.401378,14.0
2013-08-14,Northern Ireland,Russia,Northern Ireland,Northern Ireland,Russia,0,93.0,-672.0,0.0,0.0,1.0,1,0.0,0.0,6.736309999999996,111.811056,14.0
2013-09-06,Bosnia and Herzegovina,Slovakia,Bosnia and Herzegovina,Bosnia and Herzegovina,Slovakia,0,-49.0,453.0,0.0,0.0,-1.0,-1,0.0,0.0,4.753140000000002,2.019948000000003,14.0
2013-09-06,Chile,Venezuela,Chile,Chile,Venezuela,0,-18.0,183.0,-1.0,-16.0,3.0,1,0.0,0.0,42.098897,4.953238999999996,14.0
2013-09-06,Colombia,Ecuador,Colombia,Colombia,Ecuador,0,-14.0,247.0,13.0,40.0,1.0,1,0.0,0.0,6.402107,3.8860730000000094,14.0
2013-09-06,Czech Republic,Armenia,Czech Republic,Czech Republic,Armenia,0,-40.0,263.0,0.0,0.0,-1.0,-1,0.0,0.0,9.748393,29.565227,14.0
2013-09-06,England,Moldova,England,England,Moldova,0,-109.0,738.0,0.0,0.0,4.0,1,0.0,0.0,4.943868999999999,29.544185,14.0
2013-09-06,Estonia,Netherlands,Estonia,Estonia,Netherlands,0,80.0,-742.0,0.0,-15.0,0.0,0,0.0,0.0,6.462639000000003,19.722341,14.0
2013-09-06,Finland,Spain,Finland,Finland,Spain,0,64.0,-947.0,0.0,-48.0,-2.0,-1,0.0,0.0,21.460443,29.497371,14.0
2013-09-06,Georgia,France,Georgia,Georgia,France,0,74.0,-469.0,0.0,0.0,0.0,0,0.0,0.0,3.9122309999999993,41.143143,14.0
2013-09-06,Germany,Austria,Germany,Germany,Austria,0,-53.0,662.0,-16.0,0.0,3.0,1,0.0,0.0,3.649460000000005,4.098546000000001,14.0
2013-09-06,Ghana,Zambia,Ghana,Ghana,Zambia,0,-36.0,280.0,0.0,-4.0,1.0,1,0.0,0.0,21.080424,28.872526,14.0
2013-09-06,Republic of Ireland,Sweden,Republic of Ireland,Republic of Ireland,Sweden,0,14.0,-126.0,0.0,0.0,-1.0,-1,0.0,0.0,6.715251000000002,26.887391,14.0
2013-09-06,Italy,Bulgaria,Italy,Italy,Bulgaria,0,-47.0,546.0,0.0,0.0,1.0,1,0.0,0.0,0.8619429999999966,12.91845,14.0
2013-09-06,Jordan,Uzbekistan,Jordan,Jordan,Uzbekistan,0,12.0,-71.0,6.0,3.0,0.0,0,0.0,0.0,10.792327,28.346848,14.0
2013-09-06,Kazakhstan,Faroe Islands,Kazakhstan,Kazakhstan,Faroe Islands,0,-26.0,91.0,0.0,0.0,1.0,1,0.0,0.0,13.873061999999996,73.83549,14.0
2013-09-06,Latvia,Lithuania,Latvia,Latvia,Lithuania,0,13.0,-41.0,0.0,0.0,1.0,1,0.0,0.0,1.7101970000000009,0.7219140000000017,14.0
2013-09-06,Liechtenstein,Greece,Liechtenstein,Liechtenstein,Greece,0,137.0,-865.0,0.0,0.0,-1.0,-1,0.0,0.0,8.091791999999998,12.268939,14.0
2013-09-06,North Macedonia,Wales,North Macedonia,North Macedonia,Wales,0,18.0,-124.0,11.0,0.0,1.0,1,0.0,0.0,10.522099999999996,25.529,14.0
2013-09-06,Malta,Denmark,Malta,Malta,Denmark,0,107.0,-552.0,0.0,0.0,-1.0,-1,0.0,0.0,20.326424,4.873631,14.0
2013-09-06,Mexico,Honduras,Mexico,Mexico,Honduras,0,-23.0,239.0,-1.0,58.0,-1.0,-1,0.0,0.0,8.434502,16.310879,14.0
2013-09-06,Northern Ireland,Portugal,Northern Ireland,Northern Ireland,Portugal,0,102.0,-792.0,0.0,0.0,-2.0,-1,0.0,0.0,15.387828,1.7321539999999995,14.0
2013-09-06,Norway,Cyprus,Norway,Norway,Cyprus,0,-98.0,545.0,0.0,0.0,2.0,1,0.0,0.0,25.345611,24.960913,14.0
2013-09-06,Panama,Jamaica,Panama,Panama,Jamaica,0,-36.0,210.0,78.0,-15.0,0.0,0,0.0,0.0,9.571599999999998,3.484619000000009,14.0
2013-09-06,Paraguay,Bolivia,Paraguay,Paraguay,Bolivia,0,-15.0,76.0,-8.0,10.0,4.0,1,0.0,0.0,7.152348999999997,5.144821,14.0
2013-09-06,Peru,Uruguay,Peru,Peru,Uruguay,0,10.0,-143.0,-43.0,-18.0,-1.0,-1,0.0,0.0,23.332812,19.249317,14.0
2013-09-06,Poland,Montenegro,Poland,Poland,Montenegro,0,44.0,-281.0,0.0,0.0,0.0,0,0.0,0.0,9.21076,0.2292539999999974,14.0
2013-09-06,Romania,Hungary,Romania,Romania,Hungary,0,2.0,-17.0,0.0,0.0,3.0,1,0.0,0.0,1.219332999999999,5.463456000000001,14.0
2013-09-06,Russia,Luxembourg,Russia,Russia,Luxembourg,0,-124.0,769.0,0.0,0.0,3.0,1,0.0,0.0,11.708737,99.189173,14.0
2013-09-06,Scotland,Belgium,Scotland,Scotland,Belgium,0,40.0,-469.0,0.0,0.0,-2.0,-1,0.0,0.0,5.986812999999998,8.672536000000001,14.0
2013-09-06,Serbia,Croatia,Serbia,Serbia,Croatia,0,33.0,-437.0,0.0,0.0,0.0,0,0.0,0.0,1.083479000000004,5.805859000000002,14.0
2013-09-06,Slovenia,Albania,Slovenia,Slovenia,Albania,0,7.0,-55.0,0.0,0.0,1.0,1,0.0,0.0,4.997909,5.172867999999998,14.0
2013-09-06,Switzerland,Iceland,Switzerland,Switzerland,Iceland,0,-55.0,488.0,0.0,0.0,0.0,0,0.0,0.0,18.144862999999997,27.248347000000003,14.0
2013-09-06,Turkey,Andorra,Turkey,Turkey,Andorra,0,-147.0,565.0,0.0,0.0,5.0,1,0.0,0.0,3.582499999999996,33.641768,14.0
2013-09-06,Ukraine,San Marino,Ukraine,Ukraine,San Marino,0,-171.0,770.0,0.0,-1.0,9.0,1,0.0,0.0,4.437072999999998,18.707803,14.0
